Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000020711	NA	NA	-0.18771733473707067	20	29492469	29499426	-1	protein_coding	rrm2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:100330864]	303	351	480	7	5	9	361	395	491	11	14	4	315.2271611044324	396.85921501155616	651.2713907671832	5.242399434387971	4.956648771328136	11.839752201819023	451.67325705094714	404.3493267791546	348.68842237179365	12.25767551615016	10.227611791882484	3.219057968089239	0.7642771400362797
ENSDARG00000091211	0.7519231092573573	0.9997058626486705	-0.2618252452796901	13	12653975	12660318	-1	protein_coding	adh8a	alcohol dehydrogenase 8a [Source:ZFIN;Acc:ZDB-GENE-030529-3]	95	51	15	19	52	62	113	109	32	24	27	72	98.83359836607617	57.66330474526884	20.352230961474476	14.229369893338777	51.54914722181261	81.56273739030883	141.38248766414688	111.57994080741227	22.725111030340933	26.744019307963985	19.72467988434479	57.9430434256063	0.7150860007344001
ENSDARG00000077058	0.07982150791862046	0.8366183377604376	2.441453258436615	22	7742211	7754391	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	472	73	328	123	5	21	0	110	4	5	43	1	491.0469308293469	82.53767149812991	445.0354503575752	92.11644720424576	4.956648771328136	27.626088470911053	0	112.60360998913166	2.8406388787926167	5.571670689159164	31.41337907506763	0.8047644920223097	0.714884835480079
ENSDARG00000079056	0.5209914189455942	0.9997058626486705	0.19477671568236316	13	13693722	13737694	1	protein_coding	si:ch211-194c3.5	si:ch211-194c3.5 [Source:ZFIN;Acc:ZDB-GENE-090313-63]	1441	1491	733	1278	1915	1417	1640	1557	2134	831	1567	1831	1499.1496341633238	1685.803674023448	994.545686317386	957.1123538782609	1898.396479418676	1864.1032077752839	2051.922829815937	1593.8529159370726	1515.480841835861	926.011668538253	1144.7619769914181	1473.5237848928489	0.7017064768547607
ENSDARG00000095464	0.5306274539863916	0.9997058626486705	-0.37644756593656337	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	50	330	198	382	257	370	343	36	340	494	602	495	52.0176833505664	373.115501292916	268.6494486914631	286.0852262766007	254.77174684626618	486.74536829700423	429.15215282126	36.85209054189763	241.4543046973724	550.4810640889253	439.7873070509468	398.3584235510433	0.6896618668520108
ENSDARG00000092858	4.147671280503869e-4	0.03130391644671106	1.1259786205375681	13	20535159	20540790	-1	protein_coding	si:ch1073-126c3.2	si:ch1073-126c3.2 [Source:ZFIN;Acc:ZDB-GENE-030131-4602]	100	146	16	255	159	81	74	118	146	57	107	64	104.0353667011328	165.07534299625982	21.709046358906107	190.97312225270463	157.62143092823473	106.5577698163712	92.58676183315814	120.79296344288667	103.6833190759305	63.51704585641447	78.16817583795898	51.50492748942782	0.6812229056299252
ENSDARG00000009443	0.4186748105792424	0.9997058626486705	-0.49710859697140963	17	42983983	42988356	-1	protein_coding	zgc:92137	zgc:92137 [Source:ZFIN;Acc:ZDB-GENE-040801-179]	7177	3375	4507	2034	1329	1111	1267	2538	2684	6329	1628	2027	7466.618268140302	3815.9539904957323	6115.166996224364	1523.2914927921618	1317.4772434190186	1461.551632913437	1585.235503278532	2598.072383203783	1906.0686876698458	7052.62075833767	1189.325142656049	1631.2576253292216	0.6811076814966965
ENSDARG00000094910	0.11005681502867891	0.9054920430028468	-0.7421917309780324	1	43945629	43948826	-1	protein_coding	si:dkey-22i16.7	si:dkey-22i16.7 [Source:ZFIN;Acc:ZDB-GENE-090313-259]	234	34	140	257	111	61	79	101	234	205	274	223	243.44275808065078	38.44220316351256	189.95415564042844	192.47095066252976	110.03760272348461	80.24720936788448	98.84262411918233	103.39058735365724	166.17737440936807	228.4384982555257	200.16897364112862	179.46248172097506	0.6707759722875837
ENSDARG00000105265	0.8981583966788345	0.9997058626486705	-0.26545490659294546	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	311	279	248	0	323	282	222	0	328	0	899	342	323.549990440523	315.4521965476472	336.49021856304466	0	320.19951062779757	370.9789023236627	277.7602854994744	0	232.93238806099455	0	656.7587857787396	275.2294562716299	0.6431800332405158
ENSDARG00000101890	0.5308593721159272	0.9997058626486705	-0.3619876306652409	2	51613453	51634431	-1	protein_coding	pigr	polymeric immunoglobulin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-327]	25	101	79	169	34	73	84	27	163	95	191	156	26.0088416752832	114.19595645631672	107.1884163970989	126.56650063022386	33.705211645031326	96.03354563697651	105.09848640520653	27.63906790642322	115.75603431079912	105.8617430940241	139.5338465892539	125.5432607554803	0.6086188134440175
ENSDARG00000067701	0.03331751672336811	0.6035341319460608	0.8777229050133714	14	923522	933630	1	protein_coding	myoz3a	myozenin 3a [Source:ZFIN;Acc:ZDB-GENE-111012-4]	288	546	407	404	332	484	152	159	487	184	294	515	299.62185609926246	617.3365566846429	552.2238667546741	302.56133878467716	329.1214784161882	636.7155628533785	190.17821349513562	162.7633998933812	345.8477834930011	205.03748136105722	214.77984762953218	414.4537133914895	0.6007941996866755
ENSDARG00000103285	0.9016098624434045	0.9997058626486705	-0.1710173336887926	KN149948.1	69090	81179	-1	protein_coding	CCDC134	si:dkey-167k11.5 [Source:ZFIN;Acc:ZDB-GENE-091204-218]	126	5	106	177	89	1	4	87	207	1	140	184	131.08456204342733	5.653265171104788	143.82243212775296	132.55781426952439	88.22834812964082	1.3155280224243358	5.004689828819359	89.05921880958594	147.00306197751792	1.1143341378318328	102.27611791882485	148.07666653210498	0.57958108712734
ENSDARG00000076819	0.5672703140473027	0.9997058626486705	0.7753622911094702	15	41422248	41438821	-1	protein_coding	nlrc8	NLR family CARD domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-070912-363]	116	49	46	87	69	75	0	0	134	38	56	105	120.68102537331406	55.40199867682693	62.41350828185506	65.15553582739335	68.40175304432827	98.66460168182519	0	0	95.16140243955266	42.344697237609644	40.91044716752994	84.50027166234251	0.5707830218349543
ENSDARG00000019294	0.41857365515272565	0.9997058626486705	0.5147820846295853	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	118	116	217	405	210	91	41	61	16	155	308	105	122.76173270733672	131.1557519696311	294.42894124266405	303.31025298958974	208.1792483957817	119.71305004061456	51.29807074539843	62.4438200848821	11.362555515170467	172.72179136393407	225.00745942141467	84.50027166234251	0.5423714701534165
ENSDARG00000100442	0.5757747574965917	0.9997058626486705	0.19539944349047186	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	587	620	925	1450	572	1004	701	690	1712	724	807	1163	610.6876025356496	701.0048812169938	1255.0542426242594	1085.9255971232224	567.0406194399387	1320.790134514033	877.0718925005926	706.3317353863713	1215.7934401232399	806.7779157902469	589.5487654320832	935.9411042219461	0.5363443485054943
ENSDARG00000094104	0.6515911910322192	0.9997058626486705	0.674055897133714	20	45989179	45996430	1	lincRNA	AL929237.1	si:ch211-213i16.3 [Source:NCBI gene;Acc:100536429]	128	7	5	112	2	96	1	0	4	79	6	55	133.16526937745	7.914571239546704	6.7840769871581585	83.87839095020753	1.9826595085312544	126.29069015273623	1.2511724572048397	0	2.8406388787926167	88.03239688871479	4.3832621965210645	44.26204706122703	0.5310525456018856
ENSDARG00000091187	0.37432357200318134	0.9997058626486705	0.32425941512360806	21	37049427	37075542	-1	protein_coding	BX649250.2	ubiquitin interaction motif containing 1 [Source:NCBI gene;Acc:100535018]	510	531	410	403	297	427	240	269	798	266	357	677	530.5803701757774	600.3767611713286	556.294312946969	301.8124245797646	294.42493701689125	561.7304655751914	300.2813897291615	275.36700988251283	566.707456319127	296.4128806632675	260.80410069300336	544.8255610991037	0.5209726780339333
ENSDARG00000117636	0.5168893919066617	0.9997058626486705	0.7745693949869283	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	0	80	1	128	149	58	51	0	4	88	107	0	0	90.45224273767661	1.3568153974316317	95.8610182288086	147.70813338557844	76.30062530061147	63.80979531744682	0	2.8406388787926167	98.06140412920128	78.16817583795898	0	0.5143177174488787
ENSDARG00000010231	0.37311819013829817	0.9997058626486705	-0.3200535253117909	15	9053059	9069172	1	protein_coding	ppm1na	protein phosphatase, Mg2+/Mn2+ dependent, 1Na (putative) [Source:ZFIN;Acc:ZDB-GENE-040426-2731]	135	114	116	334	331	113	282	234	155	200	385	266	140.4477450465293	128.8944459011892	157.39058610206928	250.13734444079745	328.1301486619226	148.65466653394995	352.8306329317648	239.5385885223346	110.07475655321389	222.86682756636654	281.2593242767683	214.06735487793438	0.49318715129908824
ENSDARG00000039069	0.8806597285414288	0.9997058626486705	-0.10387666477967937	13	35391609	35472531	-1	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]	98	127	13	47	95	174	169	127	166	39	182	187	101.95465936711015	143.59293534606164	17.638600166611212	35.19896763089066	94.17632665523458	228.90187590183442	211.4481452676179	130.00598607836108	117.88651346989359	43.45903137544148	132.9589532944723	150.4909600081719	0.49248758135654325
ENSDARG00000075016	0.476129258940826	0.9997058626486705	-0.3905220210939287	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	217	75	163	120	127	102	147	408	121	205	144	66	225.7567457414582	84.79897756657182	221.16090978135597	89.86970458950806	125.89887879173465	134.18385828728225	183.92235120911144	417.6570261415065	85.92932608347665	228.4384982555257	105.19829271650556	53.11445647347244	0.4896089505294048
ENSDARG00000076321	0.907191907738724	0.9997058626486705	-0.07603285633524602	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	333	526	283	394	241	44	357	653	1051	78	472	463	346.43777111477226	594.7234960002237	383.97875747315175	295.0721967355515	238.91047077801616	57.88323298667078	446.66856722212776	668.4559756627542	746.37786540276	86.91806275088295	344.81662612632374	372.6059598063294	0.4847595131951878
ENSDARG00000056587	0.3998412891902461	0.9997058626486705	0.4088844791682718	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	190	87	230	144	95	142	57	137	56	39	139	185	197.66719673215235	98.36681397722332	312.0675414092753	107.84364550740968	94.17632665523458	186.80497918425567	71.31683006067585	140.24267789555486	39.76894430309663	43.45903137544148	101.54557421940467	148.8814310241273	0.47948264491140047
ENSDARG00000055518	0.15496352393096283	0.9655469807927325	0.45113304326590975	21	28445052	28472239	1	protein_coding	pygma	phosphorylase, glycogen, muscle A [Source:ZFIN;Acc:ZDB-GENE-050522-482]	2065	1779	1338	1676	1094	1272	786	942	2772	823	1215	2009	2148.3303223783923	2011.4317478790838	1815.419001763523	1255.1802074334626	1084.5147511665962	1673.351644523755	983.421551363004	964.2963691796547	1968.5627430032832	917.0969954355984	887.6105947955157	1616.7718644728202	0.47830278373672575
ENSDARG00000098174	0.9683279921997217	0.9997058626486705	0.039868361581128595	KN150631.1	20777	25082	1	protein_coding	ACADSB	acyl-CoA dehydrogenase, short/branched chain-like [Source:NCBI gene;Acc:100037342]	11	146	17	16	15	100	10	14	15	135	24	166	11.443890337124609	165.07534299625982	23.06586175633774	11.982627278601075	14.869946313984407	131.5528022424336	12.511724572048397	14.331368544071301	10.652395795472312	150.43510860729742	17.533048786084258	133.5909056757034	0.47545455503009637
ENSDARG00000075826	0.14889510398851577	0.961219946039284	-1.8577232289101548	17	43889371	43920385	1	protein_coding	msh4	mutS homolog 4 [Source:ZFIN;Acc:ZDB-GENE-131121-643]	88	1	110	76	2	1	32	71	75	108	85	3	91.55112269699687	1.1306530342209578	149.2496937174795	56.91747957335511	1.9826595085312544	1.3155280224243358	40.03751863055487	72.68051190207588	53.26197897736156	120.34808688583794	62.09621445071509	2.414293476066929	0.47332820020418626
ENSDARG00000101816	0.6939829021744224	0.9997058626486705	-0.16827684606679058	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	2741	2611	1351	3155	1325	1006	1329	1297	3991	2818	1678	3613	2851.6094012780504	2952.1350723509204	1833.0576019301343	2362.8243164991495	1313.511924401956	1323.4211905588818	1662.808195625232	1327.698928690034	2834.247441315333	3140.193600410105	1225.8523276270578	2907.6141096766046	0.4713712551837885
ENSDARG00000097728	0.5034458233630286	0.9997058626486705	1.9107293213007608	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	45	0	37	118	151	1	0	78	0	0	87	0	46.815915015509766	0	50.20216970497037	88.37187617968293	149.6907928941097	1.3155280224243358	0	79.84619617411154	0	0	63.557301849555444	0	0.47011714722614056
ENSDARG00000045015	0.6505026121495543	0.9997058626486705	0.2882233063728447	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	209	264	342	223	122	329	134	304	57	131	271	400	217.43391640536757	298.49240103433283	464.03086592161804	167.00786769550248	120.94223002040651	432.80871937760645	167.65710926544853	311.1954312426911	40.479104022794786	145.9777720559701	197.9773425428681	321.90579680892387	0.46947410825780145
ENSDARG00000090722	0.6049945147804592	0.9997058626486705	-0.06914144613861653	20	1412193	1421005	1	protein_coding	C20H6orf58	liver-enriched gene 1, tandem duplicate 1 [Source:NCBI gene;Acc:796447]	936	493	951	850	587	427	421	808	1463	519	782	962	973.7710323226031	557.4119458709322	1290.3314429574816	636.5770741756821	581.9105657539232	561.7304655751914	526.7436044832375	827.1246988292579	1038.9636699183995	578.3394175347212	571.2851729465788	774.1834413254619	0.4637839333452141
ENSDARG00000021720	0.7792962129862631	0.9997058626486705	-0.10913648056748816	6	40184235	40312091	-1	protein_coding	col7a1	collagen, type VII, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2427]	647	568	393	946	326	263	348	340	1051	720	474	741	673.1088225563293	642.210923437504	533.2284511906313	708.4728378472886	323.1734998905945	345.9838698976003	435.4080151072842	348.04752178458875	746.37786540276	802.3205792389195	346.27771352516413	596.3304885885315	0.4637657753626691
ENSDARG00000093054	NA	NA	-3.856288482782445	5	42322847	42344441	1	processed_transcript	BX548073.3	NA	69	0	70	6	0	0	53	149	1	0	2	0	71.78440302378164	0	94.97707782021422	4.493485229475403	0	0	66.3121402318565	152.52670807618742	0.7101597196981542	0	1.461087398840355	0	0.4541645834635464
ENSDARG00000026403	0.07617516108814133	0.8256190892925627	-1.3565668752437021	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	318	164	97	221	22	12	298	20	22	144	242	356	330.8324661096023	185.42709761223705	131.61109355086828	165.51003928567735	21.809254593843796	15.786336269092029	372.8493922470422	20.473383634387574	15.623513833359391	160.46411584778392	176.79157525968296	286.49615915994224	0.4535969945602577
ENSDARG00000089245	0.3855602448353094	0.9997058626486705	2.511395911053482	17	6276559	6282608	1	protein_coding	dusp23b	dual specificity phosphatase 23b [Source:ZFIN;Acc:ZDB-GENE-040718-163]	91	0	72	0	4	0	0	0	1	0	0	0	94.67218369803085	0	97.69070861507748	0	3.9653190170625088	0	0	0	0.7101597196981542	0	0	0	0.4511390527697254
ENSDARG00000096655	0.006690533641983569	0.24524378412921324	-0.8452680496886551	20	14657141	14661432	1	antisense	BX901920.1	NA	104	141	69	466	367	110	376	404	815	409	605	577	108.19678136917813	159.42207782515504	93.62026242278259	348.9940194892563	363.8180198154852	144.70808246667693	470.4408439090197	413.56234941462895	578.7801715539956	455.7626623732196	441.97893814920735	464.34911189687267	0.44979253240280864
ENSDARG00000057035	2.2060594348633946e-9	5.810914462553544e-7	-1.0292521110831931	10	24641229	24648231	-1	protein_coding	stoml3b	stomatin (EPB72)-like 3b [Source:ZFIN;Acc:ZDB-GENE-050417-366]	1165	574	691	992	538	397	1138	575	930	886	1293	2046	1212.0120220681972	648.9948416428297	937.5594396252575	742.9228912732667	533.3354077949074	522.2646249024613	1423.8342562991074	588.6097794886427	660.4485393192833	987.3000461190038	944.5930033502895	1646.5481506776455	0.440233654628334
ENSDARG00000042010	0.4286993816465151	0.9997058626486705	-0.3188719520984188	16	54450407	54455573	-1	protein_coding	pklr	pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]	5670	3444	3824	3588	4677	4183	5043	7414	2816	4867	7716	4331	5898.805291954231	3893.9690498569785	5188.462079778559	2687.1041672262913	4636.4492607003385	5502.8537178009965	6309.662701684007	7589.483313267473	1999.809770670002	5423.46424882753	5636.875184726089	3485.435014948623	0.4343081474727588
ENSDARG00000005713	0.7167876151861162	0.9997058626486705	-0.15933537841360146	16	54303491	54320489	1	protein_coding	ethe1	ETHE1 persulfide dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2503]	380	174	311	494	461	282	162	204	299	551	764	227	395.3343934643047	196.73362795444663	421.96958860123743	369.9636172268082	457.0030167164541	370.9789023236627	202.68993806718402	208.82851307075325	212.3377561897481	613.9981099453398	558.1353863570156	182.6815396890643	0.4310677959250126
ENSDARG00000055656	0.04600989142040607	0.6918439738143253	-0.3612439387003754	5	30680804	30697908	1	protein_coding	pdzd3b	PDZ domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-081022-151]	314	391	246	581	393	274	340	156	442	527	598	797	326.67105144155704	442.08533638039444	333.7765877681814	435.11915305420155	389.5925934263915	360.45467814426803	425.3986354496455	159.69239234822308	313.8905961065841	587.2540906373758	436.86513225326615	641.3973001417808	0.4309323377182853
ENSDARG00000042753	0.7215848212701779	0.9997058626486705	-0.12375178066223928	22	16406920	16419126	-1	protein_coding	cts12	cathepsin 12 [Source:ZFIN;Acc:ZDB-GENE-050208-336]	93	52	68	127	71	76	49	64	417	73	129	143	96.75289103205351	58.7939577794898	92.26344702535096	95.11210402389604	70.38441255285953	99.98012970424952	61.307450403037144	65.51482763004023	296.13660311413025	81.34639206172379	94.2401372252029	115.08132235919028	0.4294561888867951
ENSDARG00000089399	0.07789026145923478	0.8290524317776897	0.4797452546753318	16	46639772	46645396	-1	protein_coding	tmem176l.2	transmembrane protein 176l.2 [Source:ZFIN;Acc:ZDB-GENE-080829-12]	819	461	487	607	816	302	430	411	425	350	434	401	852.0496532822777	521.2310487758615	660.7690985492046	454.5909223819283	808.9250794807517	397.2894627721494	538.0041565980811	420.7280336866646	301.8178808717155	390.01694824114145	317.05596554835705	322.71056130094615	0.42941319405104245
ENSDARG00000003902	0.11447225749016254	0.9131435709040204	-0.6104673683001108	17	27456804	27461321	1	protein_coding	ctsl.1	cathepsin L.1 [Source:ZFIN;Acc:ZDB-GENE-040718-61]	1615	1704	2196	1850	1580	1164	1870	1008	424	3166	2108	2956	1680.171172223295	1926.6327703125119	2979.566612759863	1385.4912790882493	1566.301011739691	1531.2746181019268	2339.69249497305	1031.8585351731338	301.10772115201735	3527.9818803755825	1539.986118377734	2378.8838384179476	0.426750080137053
ENSDARG00000103826	0.8391461071310786	0.9997058626486705	-0.08708323699940464	18	402048	423921	1	protein_coding	gpib	glucose-6-phosphate isomerase b [Source:ZFIN;Acc:ZDB-GENE-020513-3]	745	591	1084	1007	1678	480	993	1302	1908	584	1989	749	775.0634819234394	668.215943224586	1470.7878908158887	754.1566043469552	1663.4513276577225	631.4534507636812	1242.4142500044059	1332.817274598631	1354.984745184078	650.7711364937903	1453.0514181467329	602.76860452471	0.4247285728887193
ENSDARG00000117609	0.7824554485190238	0.9997058626486705	-0.13009816589291123	KN150127.1	27702	32057	-1	lincRNA	CABZ01079281.1	NA	132	148	303	347	119	168	185	258	481	148	132	430	137.3266840454953	167.33664906470173	411.1150654217844	259.8732291046608	117.96824075760964	221.00870776728843	231.46690458289532	264.1066488835997	341.58682517481213	164.92145239911125	96.43176832346343	346.04873156959314	0.42371745163905944
ENSDARG00000009153	0.04484368983900719	0.688720744893534	-1.4726153983814105	8	39724138	39733667	1	protein_coding	pla2g1b	phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]	179	132	165	72	158	51	338	198	31	398	96	309	186.22330639502772	149.24620051716641	223.87454057621923	53.92182275370484	156.63010117396908	67.09192914364112	422.8962905352358	202.68649798043697	22.01495131064278	443.5049868570694	70.13219514433703	248.6722280348937	0.42229937510832805
